user_id,user_archetype,user_home_latitude,user_home_longitude,user_preferred_categories,transaction_id,timestamp,amount,merchant_id,merchant_name,merchant_category,merchant_latitude,merchant_longitude,transaction_type,transaction_latitude,transaction_longitude,distance_from_home,device_id,device_type,is_trusted_device,cvv_provided,three_d_secure,auth_attempts,is_fraud
b91693bd-9396-4478-84c1-bee36cee6856,Digital Nomad,41.54752035553485,-115.671270759382,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX004,2024-11-04 14:00:00,200.0,M004,Fine Dining,Restaurant,41.545,-115.675,in-person,41.545,-115.675,3.0,D004,mobile,True,True,authenticated,1,False
b91693bd-9396-4478-84c1-bee36cee6856,Digital Nomad,41.54752035553485,-115.671270759382,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX005,2024-11-05 20:20:00,45.75,M005,Cloud Storage,Online Services,41.0,-115.0,online,41.0,-115.0,30.0,D005,mobile,True,True,authenticated,1,False
b91693bd-9396-4478-84c1-bee36cee6856,Digital Nomad,41.54752035553485,-115.671270759382,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX006,2024-11-06 09:05:00,90.0,M006,Chain Coffee Shop,Coffee Shops,41.548,-115.672,in-person,41.548,-115.672,1.5,D006,mobile,True,True,authenticated,1,False
b91693bd-9396-4478-84c1-bee36cee6856,Digital Nomad,41.54752035553485,-115.671270759382,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX007,2024-11-07 11:30:00,300.0,M007,Food Truck,Restaurant,41.546,-115.68,in-person,41.546,-115.68,1.0,D007,mobile,True,True,authenticated,1,False
b91693bd-9396-4478-84c1-bee36cee6856,Digital Nomad,41.54752035553485,-115.671270759382,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX008,2024-11-08 22:00:00,150.0,M008,Digital Content,Online Services,41.5,-115.7,online,41.5,-115.7,15.0,D008,mobile,True,True,authenticated,1,False
b91693bd-9396-4478-84c1-bee36cee6856,Digital Nomad,41.54752035553485,-115.671270759382,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX009,2024-11-09 17:00:00,260.0,M009,Airline,Travel,41.8,-115.4,online,41.8,-115.4,40.0,D009,mobile,False,True,not_authenticated,2,True
b91693bd-9396-4478-84c1-bee36cee6856,Digital Nomad,41.54752035553485,-115.671270759382,"Travel,Coffee Shops,Co-working,Online Services,Restaurant",TX010,2024-11-10 15:15:00,55.0,M010,Co-working Space,Co-working,41.549,-115.6715,in-person,41.549,-115.6715,2.0,D010,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX001,2024-10-31 12:45:00,34.99,M001,Local Bistro,Restaurant,26.291,-97.942,in-person,26.291,-97.942,3.9,D001,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX002,2024-11-01 18:30:00,92.0,M002,Cinema Palace,Entertainment,26.283,-97.95,in-person,26.283,-97.95,1.8,D002,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX003,2024-11-02 11:15:00,45.75,M003,Book Haven,Books,26.2765,-97.955,in-person,26.2765,-97.955,0.8,D003,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX004,2024-11-03 16:00:00,78.5,M004,Gourmet Coffee,Coffee Shops,26.2808,-97.958,in-person,26.2808,-97.958,2.5,D004,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX005,2024-11-04 20:20:00,27.3,M005,Fast Food Joint,Fast Food,26.279,-97.966,in-person,26.279,-97.966,4.0,D005,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX006,2024-11-05 14:00:00,105.5,M006,Arcade World,Entertainment,26.3065,-97.935,in-person,26.3065,-97.935,7.0,D006,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX007,2024-11-06 19:45:00,150.0,M007,School Supplies Co.,School Supply,26.285,-97.952,in-person,26.285,-97.952,3.2,D007,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX008,2024-11-07 10:00:00,49.99,M008,Organic Market,Grocery,26.2775,-97.963,in-person,26.2775,-97.963,1.5,D008,mobile,True,True,authenticated,1,False
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX009,2024-11-08 15:30:00,25.0,M009,Online Bookstore,Books,34.0522,-118.2437,online,34.0522,-118.2437,600.0,D009,desktop,True,True,not authenticated,2,True
b959eac1-6b1f-4f0d-91c7-c663435790ff,College Student,26.278775995726733,-97.96033968126058,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX010,2024-11-09 11:30:00,60.0,M010,Online Grocery,Grocery,37.7749,-122.4194,online,37.7749,-122.4194,800.0,D010,desktop,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX006,2024-10-27 15:00:00,1800.0,M006,Luxury Hotel,Travel,44.96,-76.19,in-person,44.96,-76.19,3.5,D006,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX001,2024-10-28 16:45:00,850.0,M001,Luxury Brand,Designer Retail,44.9833,-76.1873,in-person,44.9833,-76.1873,1.5,D001,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX003,2024-10-29 19:30:00,300.5,M003,Spa Retreat,Spa and Beauty,44.975,-76.18,in-person,44.975,-76.18,0.4,D003,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX002,2024-10-30 13:15:00,420.75,M002,Gourmet Restaurant,Fine Dining,44.9776,-76.1734,in-person,44.9776,-76.1734,0.8,D002,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX008,2024-10-31 11:00:00,650.0,M008,Beauty Supply Store,Spa and Beauty,44.974,-76.178,in-person,44.974,-76.178,0.9,D008,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX005,2024-11-01 20:00:00,210.0,M005,Jewelry Boutique,Jewelry,44.978,-76.171,in-person,44.978,-76.171,1.2,D005,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX004,2024-11-02 14:05:00,1250.0,M004,High-end Department Store,Designer Retail,44.97,-76.175,in-person,44.97,-76.175,2.0,D004,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX007,2024-11-03 12:00:00,2200.0,M007,Airline Ticket Agency,Travel,44.9705,-76.172,in-person,44.9705,-76.172,1.8,D007,mobile,True,True,authenticated,1,True
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX009,2024-11-04 17:00:00,1300.0,M009,Luxury Travel Agency,Travel,44.97,-76.177,in-person,44.97,-76.177,2.1,D009,mobile,True,True,authenticated,1,False
b95d0fc8-2979-4571-8391-a658578789b1,Luxury Shopper,44.9755,-76.1773,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX010,2024-11-05 14:30:00,1900.0,M010,Designer Handbag Store,Designer Retail,44.95,-76.2,in-person,44.95,-76.2,4.0,D010,mobile,True,True,authenticated,1,True
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX001,2024-11-01 18:45:00,45.75,M001,Chain Coffee Shop,Coffee Shops,34.57,-101.21,in-person,34.57,-101.21,2.5,D001,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX002,2024-11-02 19:00:00,32.5,M002,Food Truck,Restaurant,34.58,-101.2,in-person,34.58,-101.2,4.0,D002,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX003,2024-11-03 14:15:00,75.0,M003,Supermarket,Grocery,34.6,-101.25,in-person,34.6,-101.25,7.5,D003,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX004,2024-11-04 20:30:00,120.0,M004,Fine Dining,Restaurant,34.59,-101.215,in-person,34.59,-101.215,3.7,D004,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX005,2024-11-05 12:00:00,28.5,M005,Bakery Cafe,Coffee Shops,34.575,-101.205,in-person,34.575,-101.205,1.9,D005,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX006,2024-11-06 13:30:00,85.0,M006,Amusement Park,Entertainment,34.65,-101.3,in-person,34.65,-101.3,20.0,D006,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX007,2024-11-07 21:00:00,95.0,M007,Bookstore,Books,34.58,-101.25,in-person,34.58,-101.25,6.0,D007,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX008,2024-11-08 11:00:00,48.0,M008,Organic Store,Grocery,34.59,-101.23,in-person,34.59,-101.23,5.6,D008,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX009,2024-11-09 15:45:00,130.0,M009,Tutorial Service,Education,34.78,-101.35,in-person,34.78,-101.35,30.0,D009,mobile,True,True,authenticated,1,False
ba1521bb-29a7-4ee6-ba7e-4dc5fbbd3f92,College Student,34.5652,-101.2186,"Restaurant,Entertainment,Education,Grocery,Books,Coffee Shops",TX010,2024-11-10 17:30:00,160.0,M010,Arcade,Entertainment,34.9,-101.4,in-person,34.9,-101.4,45.0,D010,mobile,True,True,authenticated,1,True
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX005,2024-10-25 14:00:00,38.9,M005,Food Truck,Restaurant,27.8605,-75.511,in-person,27.8605,-75.511,4.2,D005,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX010,2024-10-26 13:00:00,125.75,M010,Gas Station,Gas,27.92,-75.46,in-person,27.92,-75.46,15.0,D010,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX007,2024-10-28 09:30:00,180.2,M007,Local Cafe,Coffee Shops,27.8725,-75.51,in-person,27.8725,-75.51,0.3,D007,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX004,2024-10-29 11:20:00,150.0,M004,Bakery Cafe,Coffee Shops,27.89,-75.515,in-person,27.89,-75.515,3.0,D004,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX003,2024-10-30 16:30:00,75.5,M003,Local Market,Grocery,27.872,-75.5105,in-person,27.872,-75.5105,0.5,D003,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX008,2024-10-31 10:00:00,97.5,M008,Wholesale Club,Grocery,27.88,-75.5155,in-person,27.88,-75.5155,8.0,D008,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX006,2024-11-01 19:00:00,22.5,M006,Car Wash,Automotive,27.85,-75.53,in-person,27.85,-75.53,5.0,D006,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX009,2024-11-02 20:30:00,155.0,M009,Repair Shop,Automotive,27.87,-75.5,in-person,27.87,-75.5,2.5,D009,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX002,2024-11-03 12:45:00,112.0,M002,Service Station,Gas,27.86,-75.52,in-person,27.86,-75.52,4.0,D002,mobile,True,True,authenticated,1,False
ba451c2e-01a7-47ea-9c33-6ec027126a09,Gig Economy Worker,27.8729,-75.5105,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX001,2024-11-04 08:15:00,45.75,M001,Local Diner,Restaurant,27.874,-75.51,in-person,27.874,-75.51,1.1,D001,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX006,2024-10-26 15:00:00,75.0,M006,Local Market,Grocery,42.572,-76.206,in-person,42.572,-76.206,0.5,D006,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX008,2024-10-27 14:00:00,95.0,M008,Wholesale Club,Grocery,42.5805,-76.2105,in-person,42.5805,-76.2105,8.0,D008,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX005,2024-10-28 20:00:00,110.75,M005,Amusement Park,Entertainment,42.6,-76.21,in-person,42.6,-76.21,10.0,D005,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX007,2024-10-29 21:15:00,55.25,M007,Bakery Cafe,Coffee Shops,42.57,-76.207,in-person,42.57,-76.207,1.0,D007,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX004,2024-10-30 18:30:00,250.0,M004,Concert Venue,Entertainment,42.58,-76.205,in-person,42.58,-76.205,2.0,D004,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX002,2024-11-01 19:45:00,120.0,M002,Fine Dining,Restaurant,42.571,-76.2,in-person,42.571,-76.2,0.8,D002,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX001,2024-11-02 12:15:00,85.5,M001,Local Diner,Restaurant,42.5789,-76.203,in-person,42.5789,-76.203,1.5,D001,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX003,2024-11-03 09:00:00,60.0,M003,Chain Coffee Shop,Coffee Shops,42.5725,-76.2045,in-person,42.5725,-76.2045,0.3,D003,mobile,True,True,authenticated,1,False
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX010,2024-11-03 16:00:00,400.0,M010,Online Retailer,Online Shopping,37.7749,-122.4194,online,37.7749,-122.4194,2000.0,D010,desktop,False,True,authenticated,1,True
bb69ecf5-2d92-4c74-8cc5-0273a5a21894,Urban Professional,42.5721,-76.2035,"Restaurant,Transportation,Entertainment,Grocery,Coffee Shops",TX009,2024-11-04 11:30:00,150.0,M009,Local Market,Grocery,42.58,-76.205,in-person,42.58,-76.205,2.5,D009,mobile,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX006,2024-10-28 19:15:00,600.0,M006,Designer Retail Store,Designer Retail,35.096,-121.364,in-person,35.096,-121.364,3.0,D006,mobile,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX008,2024-10-29 15:00:00,2200.0,M008,Luxury Spa,Spa and Beauty,35.092,-121.363,in-person,35.092,-121.363,3.5,D008,mobile,True,True,authenticated,1,True
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX001,2024-10-30 12:15:00,1850.0,M001,Luxury Designer Boutique,Designer Retail,35.095,-121.362,in-person,35.095,-121.362,0.5,D001,mobile,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX010,2024-10-31 19:00:00,500.0,M010,International Jewelry Online,Jewelry,34.0522,-118.2437,online,34.0522,-118.2437,1500.0,D010,desktop,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX002,2024-11-01 18:45:00,750.0,M002,Fine Dining Restaurant,Fine Dining,35.0995,-121.3605,in-person,35.0995,-121.3605,1.0,D002,mobile,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX003,2024-11-02 14:30:00,950.0,M003,Spa Retreat,Spa and Beauty,35.097,-121.361,in-person,35.097,-121.361,2.0,D003,mobile,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX004,2024-11-03 16:00:00,2050.0,M004,High-end Jewelry Store,Jewelry,35.091,-121.365,in-person,35.091,-121.365,4.0,D004,mobile,True,True,authenticated,1,True
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX009,2024-11-04 13:30:00,300.0,M009,Designer Fashion Online,Designer Retail,40.7128,-74.006,online,40.7128,-74.006,2000.0,D009,desktop,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX007,2024-11-04 17:20:00,1800.0,M007,5-Star Hotel Stay,Travel,35.1,-121.36,in-person,35.1,-121.36,0.2,D007,mobile,True,True,authenticated,1,False
bbd126a6-030d-455f-adcb-d03015367ee9,Luxury Shopper,35.098959797327204,-121.36379818606632,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX005,2024-11-05 11:00:00,1200.0,M005,Luxury Car Rental,Travel,35.09,-121.368,in-person,35.09,-121.368,5.0,D005,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX009,2024-10-22 15:45:00,75.9,M009,Local Auto Parts Store,Automotive,32.835,-83.635,in-person,32.835,-83.635,2.0,D009,mobile,True,True,authenticated,1,True
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX008,2024-10-23 11:00:00,200.0,M008,Fine Dining Restaurant,Restaurant,33.05,-83.64,in-person,33.05,-83.64,30.0,D008,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX007,2024-10-24 14:15:00,142.25,M007,Auto Repair Shop,Automotive,33.0,-83.65,in-person,33.0,-83.65,28.0,D007,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX006,2024-10-25 20:00:00,15.75,M006,Bakery Cafe,Coffee Shops,32.82,-83.612,in-person,32.82,-83.612,6.5,D006,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX005,2024-10-26 09:30:00,30.0,M005,Organic Store,Grocery,32.83,-83.61,in-person,32.83,-83.61,6.0,D005,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX004,2024-10-27 17:00:00,55.5,M004,Local Market,Grocery,32.84,-83.618,in-person,32.84,-83.618,4.0,D004,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX003,2024-10-28 12:30:00,120.75,M003,National Chain Restaurant,Restaurant,32.825,-83.6,in-person,32.825,-83.6,7.8,D003,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX002,2024-10-29 19:45:00,85.0,M002,Local Cafe,Coffee Shops,32.85,-83.62,in-person,32.85,-83.62,3.5,D002,mobile,True,True,authenticated,1,False
bc5b4be3-7f8c-448d-a3ba-a278272a50c2,Gig Economy Worker,32.8395,-83.6257,"Gas,Restaurant,Grocery,Automotive,Coffee Shops",TX001,2024-10-30 08:15:00,37.5,M001,Local Gas Station,Gas,32.845,-83.63,in-person,32.845,-83.63,1.2,D001,mobile,True,True,authenticated,1,False
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX001,2024-10-25 12:45:00,750.0,M001,Luxury Brand,Designer Retail,42.2078,-78.9408,in-person,42.2078,-78.9408,2.0,D001,mobile,True,True,authenticated,1,False
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX002,2024-10-26 18:30:00,250.0,M002,Designer Boutique,Designer Retail,42.215,-78.959,in-person,42.215,-78.959,1.5,D002,mobile,True,True,authenticated,1,False
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX003,2024-10-27 19:00:00,1500.0,M003,Fine Dining Restaurant,Fine Dining,42.209,-78.95,in-person,42.209,-78.95,3.0,D003,mobile,False,True,not_authenticated,2,True
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX004,2024-10-28 16:20:00,500.0,M004,Spa and Beauty Center,Spa and Beauty,42.21,-78.955,in-person,42.21,-78.955,0.8,D004,mobile,True,True,authenticated,1,False
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX005,2024-10-29 13:15:00,200.0,M005,Beauty Supply Store,Spa and Beauty,42.212,-78.952,in-person,42.212,-78.952,1.2,D005,mobile,True,True,authenticated,1,False
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX006,2024-10-30 11:00:00,750.0,M006,Luxury Hotel,Travel,42.215,-78.96,in-person,42.215,-78.96,4.0,D006,mobile,True,True,authenticated,1,False
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX007,2024-11-01 14:30:00,1200.0,M007,Airline Ticket Purchase,Travel,42.2,-78.94,online,42.2,-78.94,10.0,D007,desktop,False,True,not_authenticated,3,True
bc684547-21fa-4396-8124-0946519248ac,Luxury Shopper,42.2118,-78.9558,"Designer Retail,Fine Dining,Travel,Jewelry,Spa and Beauty",TX008,2024-11-02 19:00:00,800.0,M008,Jewelry Store,Jewelry,42.225,-78.97,in-person,42.225,-78.97,15.0,D008,mobile,True,True,authenticated,1,False
